roi_id,object_id,x,y,reference_step_length,required_precision,max_decision_risk,collider_flip_any,hit_ownership_change_any,max_hit_distance_delta,max_normal_angle_delta
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,280,33,0.003125,0.003125,3.653613,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,282,37,0.003125,0.003125,3.649731,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,282,33,0.003125,0.003125,3.653676,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,278,37,0.003125,0.003125,3.641907,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,278,33,0.003125,0.003125,3.653649,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,282,34,0.003125,0.003125,3.653701,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,278,36,0.003125,0.003125,3.647431,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,281,37,0.003125,0.003125,3.647417,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,279,33,0.003125,0.003125,3.653625,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,284,35,0.003125,0.003125,3.653709,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,276,35,0.003125,0.003125,3.647459,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,280,39,0.003125,0.003125,3.641972,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,280,31,0.003125,0.003125,3.659876,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,284,39,0.003125,0.003125,3.647374,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,284,31,0.003125,0.003125,3.666093,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,276,39,0.003125,0.003125,3.638086,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,276,31,0.003125,0.003125,3.653687,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,284,33,0.003125,0.003125,3.659948,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,276,37,0.003125,0.003125,3.641183,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,282,39,0.003125,0.003125,3.647371,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,278,31,0.003125,0.003125,3.653698,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,277,31,0.003125,0.003125,3.65368,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,279,31,0.003125,0.003125,3.653669,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,281,31,0.003125,0.003125,3.659867,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,282,31,0.003125,0.003125,3.65994,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,283,31,0.003125,0.003125,3.661477,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,276,32,0.003125,0.003125,3.653619,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,277,32,0.003125,0.003125,3.653647,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,278,32,0.003125,0.003125,3.653632,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,279,32,0.003125,0.003125,3.65372,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,280,32,0.003125,0.003125,3.65369,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,281,32,0.003125,0.003125,3.659922,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,282,32,0.003125,0.003125,3.659873,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,283,32,0.003125,0.003125,3.659965,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,284,32,0.003125,0.003125,3.661502,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,276,33,0.003125,0.003125,3.647437,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,277,33,0.003125,0.003125,3.649763,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,281,33,0.003125,0.003125,3.653692,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,283,33,0.003125,0.003125,3.659881,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,276,34,0.003125,0.003125,3.647446,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,277,34,0.003125,0.003125,3.647432,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,278,34,0.003125,0.003125,3.64979,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,279,34,0.003125,0.003125,3.653646,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,280,34,0.003125,0.003125,3.653649,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,281,34,0.003125,0.003125,3.653725,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,283,34,0.003125,0.003125,3.653635,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,284,34,0.003125,0.003125,3.659964,True,True,0,1.570796
manual_roi:280:35:geometry:25836914057:edge_midpoint:6,geometry:25836914057,277,35,0.003125,0.003125,3.647444,True,True,0,1.570796
