region_id,node_id,object_id,node_center_x,node_center_y,object_centroid_projected_x,object_centroid_projected_y,max_decision_risk,inner_high_risk_radius,outer_stable_radius,required_precision_label_inside_region,convergence_class_distribution,region_class,sample_count,high_risk_sample_count,stable_sample_count,sealed
133,133,geometry:25836914057,472,270,480,270,2.253309,28.84441,,0.003125,threshold_snap:259,UNSEALED_NONCONVERGENT,259,259,0,no
134,134,geometry:25836914057,472,270,480,270,2.253309,28.84441,,0.003125,threshold_snap:259,UNSEALED_NONCONVERGENT,259,259,0,no
135,135,geometry:25836914057,472,270,480,270,2.253309,28.84441,,0.003125,threshold_snap:259,UNSEALED_NONCONVERGENT,259,259,0,no
136,136,geometry:25836914057,472,270,480,270,2.253309,28.84441,,0.003125,threshold_snap:259,UNSEALED_NONCONVERGENT,259,259,0,no
137,137,geometry:25836914057,472,270,480,270,2.253309,28.84441,,0.003125,threshold_snap:259,UNSEALED_NONCONVERGENT,259,259,0,no
138,138,geometry:25836914057,472,246,480,270,2.253311,28,,0.003125,threshold_snap:165,UNSEALED_NONCONVERGENT,165,165,0,no
139,139,geometry:25836914057,472,246,480,270,2.253311,28,,0.003125,threshold_snap:165,UNSEALED_NONCONVERGENT,165,165,0,no
140,140,geometry:25836914057,468,278,480,270,2.253309,31.240999,,0.003125,threshold_snap:251,UNSEALED_NONCONVERGENT,251,251,0,no
141,141,geometry:25836914057,480,302,480,270,2.253293,31,,0.003125,threshold_snap:76,UNSEALED_NONCONVERGENT,76,76,0,no
142,142,geometry:25836914057,468,266,480,270,2.253311,34.409301,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
143,143,geometry:25836914057,468,266,480,270,2.253311,34.409301,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
144,144,geometry:25836914057,468,266,480,270,2.253311,34.409301,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
145,145,geometry:25836914057,473,275,480,270,2.253309,36.796739,,0.003125,threshold_snap:259,UNSEALED_NONCONVERGENT,259,259,0,no
146,146,geometry:25836914057,471,269,480,270,2.253311,28.600699,,0.003125,threshold_snap:259,UNSEALED_NONCONVERGENT,259,259,0,no
147,147,geometry:25836914057,472,294,480,270,2.253309,28,,0.003125,threshold_snap:160,UNSEALED_NONCONVERGENT,160,160,0,no
148,148,geometry:25836914057,472,294,480,270,2.253309,28,,0.003125,threshold_snap:160,UNSEALED_NONCONVERGENT,160,160,0,no
149,149,geometry:25836914057,472,258,480,270,2.253311,31.240999,,0.003125,threshold_snap:237,UNSEALED_NONCONVERGENT,237,237,0,no
150,150,geometry:25836914057,469,265,480,270,2.253311,34.205263,,0.003125,threshold_snap:256,UNSEALED_NONCONVERGENT,256,256,0,no
151,151,geometry:25836914057,473,263,480,270,2.253311,35.355339,,0.003125,threshold_snap:253,UNSEALED_NONCONVERGENT,253,253,0,no
152,152,geometry:25836914057,470,280,480,270,2.253309,31.112698,,0.003125,threshold_snap:247,UNSEALED_NONCONVERGENT,247,247,0,no
153,153,geometry:25836914057,480,238,480,270,2.253311,31,,0.003125,threshold_snap:79,UNSEALED_NONCONVERGENT,79,79,0,no
154,154,geometry:25836914057,470,260,480,270,2.253311,31.112698,,0.003125,threshold_snap:248,UNSEALED_NONCONVERGENT,248,248,0,no
155,155,geometry:25836914057,472,274,480,270,2.253309,36.878178,,0.003125,threshold_snap:260,UNSEALED_NONCONVERGENT,260,260,0,no
156,156,geometry:25836914057,472,266,480,270,2.253311,36.878178,,0.003125,threshold_snap:260,UNSEALED_NONCONVERGENT,260,260,0,no
157,157,geometry:25836914057,472,274,480,270,2.253309,36.878178,,0.003125,threshold_snap:260,UNSEALED_NONCONVERGENT,260,260,0,no
158,158,geometry:25836914057,472,266,480,270,2.253311,36.878178,,0.003125,threshold_snap:260,UNSEALED_NONCONVERGENT,260,260,0,no
159,159,geometry:25836914057,469,259,480,270,2.253311,29.698485,,0.003125,threshold_snap:242,UNSEALED_NONCONVERGENT,242,242,0,no
160,160,geometry:25836914057,475,243,480,270,2.253311,27.892651,,0.003125,threshold_snap:137,UNSEALED_NONCONVERGENT,137,137,0,no
161,161,geometry:25836914057,468,274,480,270,2.253309,34.409301,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
162,162,geometry:25836914057,468,274,480,270,2.253309,34.409301,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
163,163,geometry:25836914057,468,274,480,270,2.253309,34.409301,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
164,164,geometry:25836914057,468,270,480,270,2.253311,28,,0.003125,threshold_snap:262,UNSEALED_NONCONVERGENT,262,262,0,no
165,165,geometry:25836914057,468,270,480,270,2.253311,28,,0.003125,threshold_snap:262,UNSEALED_NONCONVERGENT,262,262,0,no
166,166,geometry:25836914057,469,275,480,270,2.253309,34.205263,,0.003125,threshold_snap:257,UNSEALED_NONCONVERGENT,257,257,0,no
167,167,geometry:25836914057,476,282,480,270,2.253309,34.409301,,0.003125,threshold_snap:221,UNSEALED_NONCONVERGENT,221,221,0,no
168,168,geometry:25836914057,480,270,480,270,2.253293,27.45906,,0.003125,threshold_snap:247,UNSEALED_NONCONVERGENT,247,247,0,no
169,169,geometry:25836914057,481,270,480,270,2.253293,27.658633,,0.003125,threshold_snap:245,UNSEALED_NONCONVERGENT,245,245,0,no
170,170,geometry:25836914057,479,270,480,270,2.253309,34.885527,,0.003125,threshold_snap:260,UNSEALED_NONCONVERGENT,260,260,0,no
171,171,geometry:25836914057,480,269,480,270,2.253293,34.885527,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
172,172,geometry:25836914057,481,269,480,270,2.253293,27.018512,,0.003125,threshold_snap:242,UNSEALED_NONCONVERGENT,242,242,0,no
173,173,geometry:25836914057,479,269,480,270,2.253311,43.84062,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
174,174,geometry:25836914057,478,270,480,270,2.253309,34,,0.003125,threshold_snap:262,UNSEALED_NONCONVERGENT,262,262,0,no
175,175,geometry:25836914057,480,278,480,270,2.253309,28.84441,,0.003125,threshold_snap:228,UNSEALED_NONCONVERGENT,228,228,0,no
176,176,geometry:25836914057,480,270,480,270,2.253293,27.45906,,0.003125,threshold_snap:247,UNSEALED_NONCONVERGENT,247,247,0,no
177,177,geometry:25836914057,480,270,480,270,2.253293,27.45906,,0.003125,threshold_snap:247,UNSEALED_NONCONVERGENT,247,247,0,no
178,178,geometry:25836914057,480,270,480,270,2.253293,27.45906,,0.003125,threshold_snap:247,UNSEALED_NONCONVERGENT,247,247,0,no
179,179,geometry:25836914057,480,278,480,270,2.253309,28.84441,,0.003125,threshold_snap:228,UNSEALED_NONCONVERGENT,228,228,0,no
180,180,geometry:25836914057,480,270,480,270,2.253293,27.45906,,0.003125,threshold_snap:247,UNSEALED_NONCONVERGENT,247,247,0,no
181,181,geometry:25836914057,480,270,480,270,2.253293,27.45906,,0.003125,threshold_snap:247,UNSEALED_NONCONVERGENT,247,247,0,no
182,182,geometry:25836914057,480,270,480,270,2.253293,27.45906,,0.003125,threshold_snap:247,UNSEALED_NONCONVERGENT,247,247,0,no
183,183,geometry:25836914057,480,278,480,270,2.253309,28.84441,,0.003125,threshold_snap:228,UNSEALED_NONCONVERGENT,228,228,0,no
184,184,geometry:25836914057,479,269,480,270,2.253311,43.84062,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
185,185,geometry:25836914057,479,261,480,270,2.253311,27.45906,,0.003125,threshold_snap:229,UNSEALED_NONCONVERGENT,229,229,0,no
186,186,geometry:25836914057,476,278,480,270,2.253309,36.878178,,0.003125,threshold_snap:244,UNSEALED_NONCONVERGENT,244,244,0,no
187,187,geometry:25836914057,480,271,480,270,2.253293,34.885527,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
188,188,geometry:25836914057,481,271,480,270,2.253293,27.018512,,0.003125,threshold_snap:242,UNSEALED_NONCONVERGENT,242,242,0,no
189,189,geometry:25836914057,479,271,480,270,2.253309,43.84062,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
190,190,geometry:25836914057,482,270,480,270,2.253293,27.892651,,0.003125,threshold_snap:241,UNSEALED_NONCONVERGENT,241,241,0,no
191,191,geometry:25836914057,480,268,480,270,2.253293,34,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
192,192,geometry:25836914057,482,268,480,270,2.253293,27.856777,,0.003125,threshold_snap:240,UNSEALED_NONCONVERGENT,240,240,0,no
193,193,geometry:25836914057,478,268,480,270,2.253311,42.426407,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
194,194,geometry:25836914057,478,268,480,270,2.253311,42.426407,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
195,195,geometry:25836914057,480,272,480,270,2.253309,34,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
196,196,geometry:25836914057,478,272,480,270,2.253309,42.426407,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
197,197,geometry:25836914057,476,270,480,270,2.253309,32.249031,,0.003125,threshold_snap:262,UNSEALED_NONCONVERGENT,262,262,0,no
198,198,geometry:25836914057,478,272,480,270,2.253309,42.426407,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
199,199,geometry:25836914057,476,270,480,270,2.253309,32.249031,,0.003125,threshold_snap:262,UNSEALED_NONCONVERGENT,262,262,0,no
200,200,geometry:25836914057,475,269,480,270,2.253311,41.10961,,0.003125,threshold_snap:264,UNSEALED_NONCONVERGENT,264,264,0,no
201,201,geometry:25836914057,482,272,480,270,2.253293,27.856777,,0.003125,threshold_snap:240,UNSEALED_NONCONVERGENT,240,240,0,no
202,202,geometry:25836914057,483,289,480,270,2.253309,27.892651,,0.003125,threshold_snap:180,UNSEALED_NONCONVERGENT,180,180,0,no
203,203,geometry:25836914057,482,272,480,270,2.253293,27.856777,,0.003125,threshold_snap:240,UNSEALED_NONCONVERGENT,240,240,0,no
204,204,geometry:25836914057,480,266,480,270,2.253293,32.249031,,0.003125,threshold_snap:244,UNSEALED_NONCONVERGENT,244,244,0,no
205,205,geometry:25836914057,480,286,480,270,2.253309,27.856777,,0.003125,threshold_snap:200,UNSEALED_NONCONVERGENT,200,200,0,no
206,206,geometry:25836914057,480,286,480,270,2.253309,27.856777,,0.003125,threshold_snap:200,UNSEALED_NONCONVERGENT,200,200,0,no
207,207,geometry:25836914057,480,286,480,270,2.253309,27.856777,,0.003125,threshold_snap:200,UNSEALED_NONCONVERGENT,200,200,0,no
208,208,geometry:25836914057,480,286,480,270,2.253309,27.856777,,0.003125,threshold_snap:200,UNSEALED_NONCONVERGENT,200,200,0,no
209,209,geometry:25836914057,479,273,480,270,2.253309,42.449971,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
210,210,geometry:25836914057,476,272,480,270,2.253309,41.036569,,0.003125,threshold_snap:262,UNSEALED_NONCONVERGENT,262,262,0,no
211,211,geometry:25836914057,479,253,480,270,2.253311,27.856777,,0.003125,threshold_snap:199,UNSEALED_NONCONVERGENT,199,199,0,no
212,212,geometry:25836914057,478,256,480,270,2.253311,28,,0.003125,threshold_snap:216,UNSEALED_NONCONVERGENT,216,216,0,no
213,213,geometry:25836914057,482,266,480,270,2.253293,28.071338,,0.003125,threshold_snap:235,UNSEALED_NONCONVERGENT,235,235,0,no
214,214,geometry:25836914057,480,274,480,270,2.253309,32.249031,,0.003125,threshold_snap:244,UNSEALED_NONCONVERGENT,244,244,0,no
215,215,geometry:25836914057,476,266,480,270,2.253311,39.59798,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
216,216,geometry:25836914057,476,266,480,270,2.253311,39.59798,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
217,217,geometry:25836914057,475,259,480,270,2.253311,34.205263,,0.003125,threshold_snap:240,UNSEALED_NONCONVERGENT,240,240,0,no
218,218,geometry:25836914057,476,266,480,270,2.253311,39.59798,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
219,219,geometry:25836914057,479,265,480,270,2.253311,41.10961,,0.003125,threshold_snap:249,UNSEALED_NONCONVERGENT,249,249,0,no
220,220,geometry:25836914057,475,273,480,270,2.253309,39.623226,,0.003125,threshold_snap:261,UNSEALED_NONCONVERGENT,261,261,0,no
