anchor_id,object_id,projected_tile,projected_x,projected_y,object_centroid_projected_x,object_centroid_projected_y,radial_dist_from_object_centroid,radial_angle_from_object_centroid,nearest_anchor_kind,nearest_corner_dist,nearest_edge_dist,radial_offset_x,radial_offset_y,step_length,reference_step_length,sample_count,mean_decision_risk,max_decision_risk,match_rate,matched_count,monotonic_decay,minimum_step_satisfying_epsilon,persistent_mismatch_at_0.00625
geometry:25836914057:centroid,geometry:25836914057,7,456,270,480,270,24,3.141593,Centroid,-1,196.4714,-16,0,0.015,0.003125,1,2.250963,2.250963,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,270,480,270,24,3.141593,Centroid,-1,196.4714,-8,0,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,270,480,270,24,3.141593,Centroid,-1,196.4714,-8,0,0.00625,0.003125,1,2.251357,2.251357,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,270,480,270,24,3.141593,Centroid,-1,196.4714,-8,0,0.0125,0.003125,1,2.251347,2.251347,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,270,480,270,24,3.141593,Centroid,-1,196.4714,-8,0,0.015,0.003125,1,2.250963,2.250963,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-16,0,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-16,0,0.00625,0.003125,1,2.251325,2.251325,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-16,0,0.0125,0.003125,1,2.251327,2.251327,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-16,0,0.015,0.003125,1,2.253283,2.253283,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-16,16,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-16,16,0.00625,0.003125,1,2.251325,2.251325,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-16,16,0.0125,0.003125,1,2.251327,2.251327,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-16,16,0.015,0.003125,1,2.253283,2.253283,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-8,-8,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-8,-8,0.00625,0.003125,1,2.251325,2.251325,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-8,-8,0.0125,0.003125,1,2.251327,2.251327,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-8,-8,0.015,0.003125,1,2.253283,2.253283,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-8,8,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-8,8,0.00625,0.003125,1,2.251325,2.251325,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-8,8,0.0125,0.003125,1,2.251327,2.251327,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,278,480,270,25.29822,2.819842,Centroid,-1,188.5338,-8,8,0.015,0.003125,1,2.253283,2.253283,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,286,480,270,28.84441,2.55359,Centroid,-1,180.6018,-16,16,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,286,480,270,28.84441,2.55359,Centroid,-1,180.6018,-16,16,0.00625,0.003125,1,2.25136,2.25136,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,286,480,270,28.84441,2.55359,Centroid,-1,180.6018,-16,16,0.0125,0.003125,1,2.251359,2.251359,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,286,480,270,28.84441,2.55359,Centroid,-1,180.6018,-16,16,0.015,0.003125,1,2.253309,2.253309,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,286,480,270,28.84441,2.55359,Centroid,-1,180.6018,-8,0,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,286,480,270,28.84441,2.55359,Centroid,-1,180.6018,-8,0,0.00625,0.003125,1,2.25136,2.25136,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,286,480,270,28.84441,2.55359,Centroid,-1,180.6018,-8,0,0.0125,0.003125,1,2.251359,2.251359,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,286,480,270,28.84441,2.55359,Centroid,-1,180.6018,-8,0,0.015,0.003125,1,2.253309,2.253309,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,294,480,270,33.94112,2.356194,Centroid,-1,172.676,-16,16,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,294,480,270,33.94112,2.356194,Centroid,-1,172.676,-16,16,0.00625,0.003125,1,2.252318,2.252318,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,294,480,270,33.94112,2.356194,Centroid,-1,172.676,-16,16,0.0125,0.003125,1,2.253293,2.253293,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,294,480,270,33.94112,2.356194,Centroid,-1,172.676,-16,16,0.015,0.003125,1,2.253291,2.253291,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,294,480,270,33.94112,2.356194,Centroid,-1,172.676,-8,8,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,294,480,270,33.94112,2.356194,Centroid,-1,172.676,-8,8,0.00625,0.003125,1,2.252318,2.252318,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,294,480,270,33.94112,2.356194,Centroid,-1,172.676,-8,8,0.0125,0.003125,1,2.253293,2.253293,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,294,480,270,33.94112,2.356194,Centroid,-1,172.676,-8,8,0.015,0.003125,1,2.253291,2.253291,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,248,480,270,31.1127,-2.356194,Centroid,-1,175.3853,-6,-6,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,248,480,270,31.1127,-2.356194,Centroid,-1,175.3853,-6,-6,0.00625,0.003125,1,2.251329,2.251329,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,248,480,270,31.1127,-2.356194,Centroid,-1,175.3853,-6,-6,0.0125,0.003125,1,2.25134,2.25134,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,248,480,270,31.1127,-2.356194,Centroid,-1,175.3853,-6,-6,0.015,0.003125,1,2.253286,2.253286,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,260,480,270,24.16609,-2.714965,Centroid,-1,187.2966,-6,6,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,260,480,270,24.16609,-2.714965,Centroid,-1,187.2966,-6,6,0.00625,0.003125,1,2.251328,2.251328,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,260,480,270,24.16609,-2.714965,Centroid,-1,187.2966,-6,6,0.0125,0.003125,1,2.251338,2.251338,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,260,480,270,24.16609,-2.714965,Centroid,-1,187.2966,-6,6,0.015,0.003125,1,2.25094,2.25094,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,280,480,270,24.16609,2.714965,Centroid,-1,186.3035,-6,-6,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,280,480,270,24.16609,2.714965,Centroid,-1,186.3035,-6,-6,0.00625,0.003125,1,2.25136,2.25136,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,280,480,270,24.16609,2.714965,Centroid,-1,186.3035,-6,-6,0.0125,0.003125,1,2.251359,2.251359,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,280,480,270,24.16609,2.714965,Centroid,-1,186.3035,-6,-6,0.015,0.003125,1,2.250963,2.250963,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,458,292,480,270,31.1127,2.356194,Centroid,-1,174.3932,-6,6,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
