anchor_id,object_id,projected_tile,projected_x,projected_y,object_centroid_projected_x,object_centroid_projected_y,radial_dist_from_object_centroid,radial_angle_from_object_centroid,nearest_anchor_kind,nearest_corner_dist,nearest_edge_dist,radial_offset_x,radial_offset_y,step_length,reference_step_length,sample_count,mean_decision_risk,max_decision_risk,match_rate,matched_count,monotonic_decay,minimum_step_satisfying_epsilon,persistent_mismatch_at_0.00625
geometry:25836914057:centroid,geometry:25836914057,2,136,90,160,90,24,3.141593,Centroid,-1,69.28925,-8,0,0.00625,0.003125,1,2.258192,2.258192,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,90,160,90,24,3.141593,Centroid,-1,69.28925,-8,0,0.0125,0.003125,1,2.259168,2.259168,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,90,160,90,24,3.141593,Centroid,-1,69.28925,-8,0,0.015,0.003125,1,2.260334,2.260334,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-16,0,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-16,0,0.00625,0.003125,1,2.259134,2.259134,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-16,0,0.0125,0.003125,1,2.259136,2.259136,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-16,0,0.015,0.003125,1,2.260308,2.260308,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-16,16,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-16,16,0.00625,0.003125,1,2.259134,2.259134,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-16,16,0.0125,0.003125,1,2.259136,2.259136,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-16,16,0.015,0.003125,1,2.260308,2.260308,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-8,-8,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-8,-8,0.00625,0.003125,1,2.259134,2.259134,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-8,-8,0.0125,0.003125,1,2.259136,2.259136,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-8,-8,0.015,0.003125,1,2.260308,2.260308,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-8,8,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-8,8,0.00625,0.003125,1,2.259134,2.259134,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-8,8,0.0125,0.003125,1,2.259136,2.259136,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,98,160,90,25.29822,2.819842,Centroid,-1,61.84658,-8,8,0.015,0.003125,1,2.260308,2.260308,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,106,160,90,28.84441,2.55359,Centroid,-1,54.56189,-16,16,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,106,160,90,28.84441,2.55359,Centroid,-1,54.56189,-16,16,0.00625,0.003125,1,2.261086,2.261086,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,106,160,90,28.84441,2.55359,Centroid,-1,54.56189,-16,16,0.0125,0.003125,1,2.261086,2.261086,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,106,160,90,28.84441,2.55359,Centroid,-1,54.56189,-16,16,0.015,0.003125,1,2.262653,2.262653,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,106,160,90,28.84441,2.55359,Centroid,-1,54.56189,-8,0,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,106,160,90,28.84441,2.55359,Centroid,-1,54.56189,-8,0,0.00625,0.003125,1,2.261086,2.261086,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,106,160,90,28.84441,2.55359,Centroid,-1,54.56189,-8,0,0.0125,0.003125,1,2.261086,2.261086,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,106,160,90,28.84441,2.55359,Centroid,-1,54.56189,-8,0,0.015,0.003125,1,2.262653,2.262653,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,114,160,90,33.94112,2.356194,Centroid,-1,47.50789,-16,16,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,114,160,90,33.94112,2.356194,Centroid,-1,47.50789,-16,16,0.00625,0.003125,1,2.264049,2.264049,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,114,160,90,33.94112,2.356194,Centroid,-1,47.50789,-16,16,0.0125,0.003125,1,2.265025,2.265025,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,114,160,90,33.94112,2.356194,Centroid,-1,47.50789,-16,16,0.015,0.003125,1,2.265025,2.265025,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,114,160,90,33.94112,2.356194,Centroid,-1,47.50789,-8,8,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,114,160,90,33.94112,2.356194,Centroid,-1,47.50789,-8,8,0.00625,0.003125,1,2.264049,2.264049,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,114,160,90,33.94112,2.356194,Centroid,-1,47.50789,-8,8,0.0125,0.003125,1,2.265025,2.265025,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,136,114,160,90,33.94112,2.356194,Centroid,-1,47.50789,-8,8,0.015,0.003125,1,2.265025,2.265025,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,68,160,90,31.1127,-2.356194,Centroid,-1,49.1935,-6,-6,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,68,160,90,31.1127,-2.356194,Centroid,-1,49.1935,-6,-6,0.00625,0.003125,1,2.262083,2.262083,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,68,160,90,31.1127,-2.356194,Centroid,-1,49.1935,-6,-6,0.0125,0.003125,1,2.263071,2.263071,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,68,160,90,31.1127,-2.356194,Centroid,-1,49.1935,-6,-6,0.015,0.003125,1,2.262675,2.262675,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,80,160,90,24.16609,-2.714965,Centroid,-1,60.16644,-6,6,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,80,160,90,24.16609,-2.714965,Centroid,-1,60.16644,-6,6,0.00625,0.003125,1,2.258158,2.258158,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,80,160,90,24.16609,-2.714965,Centroid,-1,60.16644,-6,6,0.0125,0.003125,1,2.259136,2.259136,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,80,160,90,24.16609,-2.714965,Centroid,-1,60.16644,-6,6,0.015,0.003125,1,2.26031,2.26031,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,100,160,90,24.16609,2.714965,Centroid,-1,59.23681,-6,-6,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,100,160,90,24.16609,2.714965,Centroid,-1,59.23681,-6,-6,0.00625,0.003125,1,2.259136,2.259136,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,138,100,160,90,24.16609,2.714965,Centroid,-1,59.23681,-6,-6,0.0125,0.003125,1,2.259146,2.259146,0,0,pass,0.003125,yes
